date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:15:52	9245/9245	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c4e2bcba664ac85a3644db19377fd92b%22	https://pay.comprasegura.onl/_next/static/chunks/app/layout-ba8283119066b91c.js	C:/Meus%20Sites/KWAI/pay.comprasegura.onl/_next/static/chunks/app/layout-ba8283119066b91c.js	(from https://pay.comprasegura.onl/vTlHdLcT)
02:15:52	498/498	---MC-	200	added ('OK')	image/png	date:Sat,%2014%20Feb%202026%2003:34:03%20GMT	https://pay.comprasegura.onl/icon?0aa1d3eb4e66fba1	C:/Meus%20Sites/KWAI/pay.comprasegura.onl/icon3f03.png	(from https://pay.comprasegura.onl/vTlHdLcT)
02:15:53	112594/112594	---MCZ	200	added ('OK')	application/javascript	etag:W/%227b38a2d0cd705066e9e7c9be8720c5ea%22	https://pay.comprasegura.onl/_next/static/chunks/polyfills-42372ed130431b0a.js	C:/Meus%20Sites/KWAI/pay.comprasegura.onl/_next/static/chunks/polyfills-42372ed130431b0a.js	(from https://pay.comprasegura.onl/vTlHdLcT)
02:16:13	7224/7224	---M--	522	error ('Unknown%20error')	text/html	date:Sat,%2014%20Feb%202026%2005:16:05%20GMT	https://static.cloudflareinsights.com/robots.txt		(from https://contapremiada.fun/)
02:16:13	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Feb%202026%2005:16:05%20GMT	https://contapremiada.fun/amung.us/dynamic.js	C:/Meus%20Sites/KWAI/contapremiada.fun/amung.us/dynamic.2e.delayed	(from http://waust.at/d.js)
02:16:14	25844/25844	---M--	200	added ('OK')	font/woff2	etag:%229e494903d6b0ffec1a1e14d34427d44d%22	https://pay.comprasegura.onl/_next/static/media/ba9851c3c22cd980-s.woff2	C:/Meus%20Sites/KWAI/pay.comprasegura.onl/_next/static/media/ba9851c3c22cd980-s.woff2	(from https://pay.comprasegura.onl/_next/static/css/7cca8e2c5137bd71.css)
02:16:14	18744/18744	---M--	200	added ('OK')	font/woff2	etag:%224e2553027f1d60eff32898367dd4d541%22	https://pay.comprasegura.onl/_next/static/media/21350d82a1f187e9-s.woff2	C:/Meus%20Sites/KWAI/pay.comprasegura.onl/_next/static/media/21350d82a1f187e9-s.woff2	(from https://pay.comprasegura.onl/_next/static/css/7cca8e2c5137bd71.css)
02:16:15	11272/11272	---M--	200	added ('OK')	font/woff2	etag:%22027a89e9ab733a145db70f09b8a18b42%22	https://pay.comprasegura.onl/_next/static/media/c5fe6dc8356a8c31-s.woff2	C:/Meus%20Sites/KWAI/pay.comprasegura.onl/_next/static/media/c5fe6dc8356a8c31-s.woff2	(from https://pay.comprasegura.onl/_next/static/css/7cca8e2c5137bd71.css)
02:16:15	19044/19044	---M--	200	added ('OK')	font/woff2	etag:%229dda5cfc9a46f256d0e131bb535e46f8%22	https://pay.comprasegura.onl/_next/static/media/19cfc7226ec3afaa-s.woff2	C:/Meus%20Sites/KWAI/pay.comprasegura.onl/_next/static/media/19cfc7226ec3afaa-s.woff2	(from https://pay.comprasegura.onl/_next/static/css/7cca8e2c5137bd71.css)
02:16:16	10280/10280	---M--	200	added ('OK')	font/woff2	etag:%22d54db44de5ccb18886ece2fda72bdfe0%22	https://pay.comprasegura.onl/_next/static/media/df0a9ae256c0569c-s.woff2	C:/Meus%20Sites/KWAI/pay.comprasegura.onl/_next/static/media/df0a9ae256c0569c-s.woff2	(from https://pay.comprasegura.onl/_next/static/css/7cca8e2c5137bd71.css)
02:16:17	85272/85272	---M--	200	added ('OK')	font/woff2	etag:%2201ba6c2a184b8cba08b0d57167664d75%22	https://pay.comprasegura.onl/_next/static/media/8e9860b6e62d6359-s.woff2	C:/Meus%20Sites/KWAI/pay.comprasegura.onl/_next/static/media/8e9860b6e62d6359-s.woff2	(from https://pay.comprasegura.onl/_next/static/css/7cca8e2c5137bd71.css)
02:16:17	48432/48432	---M--	200	added ('OK')	font/woff2	etag:%2265850a373e258f1c897a2b3d75eb74de%22	https://pay.comprasegura.onl/_next/static/media/e4af272ccee01ff0-s.p.woff2	C:/Meus%20Sites/KWAI/pay.comprasegura.onl/_next/static/media/e4af272ccee01ff0-s.p.woff2	(from https://pay.comprasegura.onl/_next/static/css/7cca8e2c5137bd71.css)
